"Notes"	"County"	"County Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year"	"Year Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Erie County, PA"	"42049"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	0	227	Unreliable
	"Erie County, PA"	"42049"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	238	Suppressed
	"Erie County, PA"	"42049"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	0	216	Unreliable
	"Erie County, PA"	"42049"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	Suppressed	209	Suppressed
	"Erie County, PA"	"42049"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	0	168	Unreliable
	"Erie County, PA"	"42049"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	0	167	Unreliable
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	0	41	Unreliable
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	0	109	Unreliable
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	0	44	Unreliable
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	Suppressed	98	Suppressed
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	0	44	Unreliable
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	0	75	Unreliable
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	0	34	Unreliable
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	0	53	Unreliable
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	0	24	Unreliable
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	0	31	Unreliable
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	0	19	Unreliable
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	0	26	Unreliable
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	0	19	Unreliable
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	0	11	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	0	1	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	0	95	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	0	3	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	0	58	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	0	1	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	0	26	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	0	0	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	0	29	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	0	7	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	0	9	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	0	5	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	0	5	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	0	2	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	0	4	Unreliable
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	0	275	Unreliable
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	Suppressed	416	Suppressed
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	Suppressed	344	Suppressed
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	0	354	Unreliable
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	Suppressed	301	Suppressed
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	0	349	Unreliable
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	0	226	Unreliable
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	0	221	Unreliable
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	0	155	Unreliable
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	194	Suppressed
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	Suppressed	158	Suppressed
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	Suppressed	130	Suppressed
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	0	94	Unreliable
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	108	Suppressed
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	0	8	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	0	4	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	0	2	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	0	2	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	0	7	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	0	5	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	0	1	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	0	10	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	0	2	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	0	3	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	0	2	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	0	2	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	0	0	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	0	5	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	0	20	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	0	60	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	0	8	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	0	37	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	0	9	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	0	32	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	0	10	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	0	26	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	0	12	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	0	15	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	0	8	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	0	21	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	0	7	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	0	15	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	0	16	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	0	126	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	0	14	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	0	85	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	0	13	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	0	57	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	0	9	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	0	49	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	0	6	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	0	22	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	0	9	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	0	29	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	0	6	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	0	19	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	0	35	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	0	64	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	0	37	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	Suppressed	38	Suppressed
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	0	24	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	0	41	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	0	16	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	0	31	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	0	18	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	0	21	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	0	13	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	0	14	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	0	14	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	0	18	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	0	11	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	0	14	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	0	11	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	0	13	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	0	19	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	0	18	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	0	16	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	0	9	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	0	7	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	0	9	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	0	6	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	0	3	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	0	10	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	0	8	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	0	32	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	0	45	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	0	25	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	0	39	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	Suppressed	19	Suppressed
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	0	42	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	0	21	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	0	42	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	0	22	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	27	Suppressed
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	0	15	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	0	24	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	0	7	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	0	16	Unreliable
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	0	625	Unreliable
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	0	622	Unreliable
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	0	681	Unreliable
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	Suppressed	633	Suppressed
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	Suppressed	601	Suppressed
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	556	Suppressed
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	0	500	Unreliable
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	0	505	Unreliable
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	Suppressed	379	Suppressed
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	385	Suppressed
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	Suppressed	284	Suppressed
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	Suppressed	261	Suppressed
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	Suppressed	201	Suppressed
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	165	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	Suppressed	2351	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	Suppressed	2328	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	Suppressed	2066	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	Suppressed	2139	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	Suppressed	2034	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	1996	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	Suppressed	1739	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	Suppressed	1562	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	Suppressed	1541	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	1395	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	Suppressed	1340	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	11	1188	Unreliable
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	Suppressed	1066	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	939	Suppressed
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	0	42	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	0	59	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	0	49	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	0	48	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	0	64	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	0	63	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	0	38	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	0	38	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	0	25	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	0	17	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	0	30	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	0	25	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	0	19	Unreliable
