"Notes"	"County"	"County Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year"	"Year Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Erie County, PA"	"42049"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	249	Suppressed
	"Erie County, PA"	"42049"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	Suppressed	181	Suppressed
	"Erie County, PA"	"42049"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	Suppressed	212	Suppressed
	"Erie County, PA"	"42049"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	0	195	Unreliable
	"Erie County, PA"	"42049"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	167	Suppressed
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"30-34 years"	"30-34"	"Female"	"F"	0	34	Unreliable
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"30-34 years"	"30-34"	"Male"	"M"	0	114	Unreliable
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	0	43	Unreliable
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	0	92	Unreliable
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	0	36	Unreliable
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	65	Suppressed
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	0	31	Unreliable
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	0	53	Unreliable
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	0	26	Unreliable
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	33	Suppressed
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	0	14	Unreliable
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	0	26	Unreliable
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	0	23	Unreliable
	"Fayette County, PA"	"42051"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	0	17	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"30-34 years"	"30-34"	"Female"	"F"	0	0	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"30-34 years"	"30-34"	"Male"	"M"	0	91	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	0	3	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	0	54	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	0	1	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	0	27	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	0	2	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	0	27	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	0	8	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Male"	"M"	0	10	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	0	4	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	0	3	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	0	1	Unreliable
	"Forest County, PA"	"42053"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	Suppressed	Suppressed
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"30-34 years"	"30-34"	"Female"	"F"	0	280	Unreliable
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"30-34 years"	"30-34"	"Male"	"M"	0	404	Unreliable
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	0	351	Unreliable
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	0	361	Unreliable
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	0	282	Unreliable
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	0	339	Unreliable
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	0	186	Unreliable
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	0	225	Unreliable
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	0	150	Unreliable
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	184	Suppressed
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	Suppressed	137	Suppressed
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	Suppressed	121	Suppressed
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	Suppressed	88	Suppressed
	"Franklin County, PA"	"42055"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	0	100	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"30-34 years"	"30-34"	"Female"	"F"	0	7	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"30-34 years"	"30-34"	"Male"	"M"	0	4	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	0	2	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	0	2	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	0	10	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	0	7	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	0	2	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	0	8	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	0	1	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Male"	"M"	0	3	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	0	2	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	0	2	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	0	0	Unreliable
	"Fulton County, PA"	"42057"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	Suppressed	Suppressed
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"30-34 years"	"30-34"	"Female"	"F"	0	21	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"30-34 years"	"30-34"	"Male"	"M"	0	63	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	0	11	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	0	38	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	0	10	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	0	32	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	0	10	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	0	24	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	0	12	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Male"	"M"	0	15	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	0	9	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	0	22	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	0	7	Unreliable
	"Greene County, PA"	"42059"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	0	14	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"30-34 years"	"30-34"	"Female"	"F"	0	20	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"30-34 years"	"30-34"	"Male"	"M"	0	119	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	0	18	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	0	85	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	0	13	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	0	52	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	0	4	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	0	46	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	0	10	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Male"	"M"	0	23	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	0	9	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	0	27	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	0	6	Unreliable
	"Huntingdon County, PA"	"42061"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	0	22	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"30-34 years"	"30-34"	"Female"	"F"	0	35	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"30-34 years"	"30-34"	"Male"	"M"	0	50	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	0	32	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	0	34	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	0	22	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	0	36	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	0	21	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	0	28	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	0	14	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Male"	"M"	0	19	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	0	17	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	0	18	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	0	10	Unreliable
	"Indiana County, PA"	"42063"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	0	14	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"30-34 years"	"30-34"	"Female"	"F"	0	9	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"30-34 years"	"30-34"	"Male"	"M"	0	17	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	0	20	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	0	17	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	0	13	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	0	17	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	0	15	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	0	13	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	0	7	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Male"	"M"	0	9	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	0	5	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	0	5	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	0	10	Unreliable
	"Jefferson County, PA"	"42065"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	0	6	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"30-34 years"	"30-34"	"Female"	"F"	0	26	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"30-34 years"	"30-34"	"Male"	"M"	0	36	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	0	20	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	0	31	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	0	16	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	0	38	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	0	25	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	Suppressed	47	Suppressed
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	0	19	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Male"	"M"	0	26	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	0	13	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	0	18	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	0	5	Unreliable
	"Juniata County, PA"	"42067"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	0	19	Unreliable
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"30-34 years"	"30-34"	"Female"	"F"	Suppressed	605	Suppressed
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"30-34 years"	"30-34"	"Male"	"M"	Suppressed	602	Suppressed
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	Suppressed	654	Suppressed
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	Suppressed	591	Suppressed
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	0	554	Unreliable
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	506	Suppressed
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	Suppressed	459	Suppressed
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	0	489	Unreliable
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	Suppressed	386	Suppressed
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	362	Suppressed
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	Suppressed	263	Suppressed
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	Suppressed	249	Suppressed
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	Suppressed	185	Suppressed
	"Lackawanna County, PA"	"42069"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	136	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"30-34 years"	"30-34"	"Female"	"F"	Suppressed	2231	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"30-34 years"	"30-34"	"Male"	"M"	Suppressed	2246	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	Suppressed	2072	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	Suppressed	2090	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	Suppressed	1870	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	1932	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	Suppressed	1639	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	Suppressed	1603	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	Suppressed	1495	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	1381	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	Suppressed	1309	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	Suppressed	1102	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	Suppressed	1048	Suppressed
	"Lancaster County, PA"	"42071"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	909	Suppressed
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"30-34 years"	"30-34"	"Female"	"F"	0	45	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"30-34 years"	"30-34"	"Male"	"M"	0	49	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"35-39 years"	"35-39"	"Female"	"F"	0	51	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"35-39 years"	"35-39"	"Male"	"M"	Suppressed	47	Suppressed
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"40-44 years"	"40-44"	"Female"	"F"	0	57	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"40-44 years"	"40-44"	"Male"	"M"	0	49	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"45-49 years"	"45-49"	"Female"	"F"	0	36	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"45-49 years"	"45-49"	"Male"	"M"	0	29	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Female"	"F"	Suppressed	31	Suppressed
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"50-54 years"	"50-54"	"Male"	"M"	0	20	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Female"	"F"	0	26	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	0	21	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2018"	"2018"	"60-64 years "	"60-64"	"Female"	"F"	Suppressed	19	Suppressed
